"","X.1","X","workerid","pref1","order0","simPreference0","simulatedAnswer","numFeatures","normResponse0","simRank1","targetFeature","Answer.time_in_minutes","simPreference2","obj1","obj2","pref0","guessRank0","certainty","order2","evalNum","simRank0","targetFeatureNum","normResponse2","sex","order1","guessRank2","normResponse1","blockNr","obj3","simRank2","simPreference1","utterance","uttCode","response1","pref2","featuresPresent","response0","targetUttCode","guessRank1","response2","item","trialNum","education","enjoyment","language","gender","comments","age","assess","uttFeat","targetOC27","obj1OC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode"
"439",439,455,28,"circle",112,1,331,4,0.115384615384615,"circle","shape",4.73123333333333,0,111,331,"cloud","circle",1,331,1,"cloud",1,0.115384615384615,"female",111,"cloud",0.769230769230769,1,112,"square",0.5,"polka-dotted","22a2b",1,"square","['solid', 'polka-dotted', 'blue', 'red']",0.15,"22a2b-2a","square",0.15,1120,2,1,1,"English","Male",NA,25,"Yes",2,9,1,9,10,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,0,0,NA,0.5,0.5,NA,0,0,NA,0,0,NA,0.5,0.5,NA,0,0,NA,212121
"440",440,456,28,"circle",232,1,232,4,0.115384615384615,"circle","shape",4.73123333333333,0,232,223,"cloud","circle",1,223,1,"cloud",1,0.115384615384615,"female",133,"cloud",0.769230769230769,1,133,"square",0.5,"red","22b2b",1,"square","['striped', 'polka-dotted', 'red', 'green']",0.15,"22b2b-2","square",0.15,22710,3,1,1,"English","Male",NA,25,"Yes",3,17,17,23,25,NA,NA,NA,NA,NA,NA,0.869569640858683,0.130430359141317,NA,0,0,NA,0,0,NA,0.5,0.5,NA,0,0,NA,0,0,NA,0.5,0.5,NA,122122
"441",441,457,28,"red",113,1,113,4,0,"green","color",4.73123333333333,0.5,231,232,"blue","green",1,232,2,"blue",3,1,"female",231,"red",0,2,113,"red",0,"solid","22a1",0,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0,"22a1-3","blue",1,9432,0,1,1,"English","Male",NA,25,"Yes",2,19,8,17,19,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,0,0,NA,0.333333333333333,0.333333333333333,0.333333333333333,0,0,NA,0,0,NA,0.333333333333333,0.333333333333333,0.333333333333333,212121
"442",442,458,28,"red",131,1,131,2,0.310344827586207,"green","color",4.73123333333333,0.5,131,132,"blue","green",1,132,2,"blue",3,0.689655172413793,"female",133,"red",0,2,133,"red",0,"cloud","331",0,"green","['cloud', 'polka-dotted']",0.45,"331-3","blue",1,21350,1,1,1,"English","Male",NA,25,"Yes",1,7,7,16,25,NA,NA,NA,NA,NA,NA,0.31034,0,0.68966,0,NA,NA,0,NA,NA,1,0,0,0,NA,NA,0,NA,NA,1,0,0,323211
"443",443,459,28,"red",123,1,123,4,0.310344827586207,"green","color",4.73123333333333,0.5,132,113,"blue","green",1,113,2,"blue",3,0.689655172413793,"female",132,"red",0,2,123,"red",0,"striped","321",0,"green","['cloud', 'solid', 'striped', 'polka-dotted']",0.45,"321-2","blue",1,14981,2,1,1,"English","Male",NA,25,"Yes",2,22,16,19,22,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,NA,0,NA,0,213232
"444",444,460,28,"red",333,1,333,3,0.310344827586207,"green","color",4.73123333333333,0.5,311,313,"blue","green",1,311,2,"blue",3,0.689655172413793,"female",313,"red",0,2,333,"red",0,"polka-dotted","322b",0,"green","['square', 'solid', 'polka-dotted']",0.45,"322b-2","blue",1,27921,3,1,1,"English","Male",NA,25,"Yes",2,27,3,21,27,NA,NA,NA,NA,NA,NA,0.68966,0.31034,NA,0,0,NA,0,NA,NA,0,1,NA,0,0,NA,0,NA,NA,0,1,NA,213232
"445",445,461,28,"circle",312,0,312,5,0,"square","shape",4.73123333333333,0.5,231,312,"cloud","square",0.95,122,2,"circle",1,1,"female",231,"cloud",0,3,122,"cloud",1,"solid","211",0,"square","['solid', 'striped', 'polka-dotted', 'blue', 'red']",0,"211-3","circle",1,2820,0,1,1,"English","Male",NA,25,"Yes",2,12,8,12,13,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,NA,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,NA,0.333333333333333,0.333333333333333,0.333333333333333,213221
"446",446,462,28,"circle",212,0,212,4,0,"square","shape",4.73123333333333,0.5,212,322,"cloud","square",0.95,232,2,"circle",1,0.645161290322581,"female",322,"cloud",0.354838709677419,3,232,"cloud",1,"solid","321",0.55,"square","['solid', 'striped', 'polka-dotted', 'red']",0,"321-2","circle",1,6610,1,1,1,"English","Male",NA,25,"Yes",2,11,11,15,17,NA,NA,NA,NA,NA,NA,0.35484,0.64516,NA,0,0,0,0,NA,NA,0.5,0.5,NA,0,0,0,0,NA,NA,0.5,0.5,NA,113221
"447",447,463,28,"circle",312,0,312,4,0,"square","shape",4.73123333333333,0.5,111,312,"cloud","square",0.95,111,2,"circle",1,0.645161290322581,"female",332,"cloud",0.354838709677419,3,332,"cloud",1,"red","22a2b",0.55,"square","['solid', 'polka-dotted', 'blue', 'red']",0,"22a2b-2a","circle",1,7350,2,1,1,"English","Male",NA,25,"Yes",3,12,1,12,18,NA,NA,NA,1,0,NA,NA,NA,NA,0,0,NA,0.5,0.5,NA,0,0,NA,0,0,NA,0.5,0.5,NA,0,0,NA,323221
"448",448,464,28,"circle",113,0,113,4,0.261904761904762,"square","shape",4.73123333333333,0.5,211,312,"cloud","square",0.95,211,2,"circle",1,0.476190476190476,"female",312,"cloud",0.261904761904762,3,113,"cloud",1,"green","311",0.55,"square","['solid', 'blue', 'red', 'green']",0.55,"311-3","circle",1,8720,3,1,1,"English","Male",NA,25,"Yes",3,19,2,12,19,NA,NA,NA,NA,NA,NA,0.26190261902619,0.476194761947619,0.26190261902619,0,0,0,0,NA,NA,0.166668333316667,0.166668333316667,0.666663333366666,0,0,0,0,NA,NA,0.166668333316667,0.166668333316667,0.666663333366666,213221
"449",449,465,29,"striped",313,0.5,313,4,1,"solid","texture",7.88821666666667,0,121,313,"solid","striped",1,121,2,"striped",2,0,"male",333,"solid",0,0,333,"polka-dotted",1,"green","22a1",0,"polka-dotted","['cloud', 'square', 'blue', 'green']",1,"22a1-3","polka-dotted",0,27931,0,2,2,"english","Male",NA,33,"Yes",3,21,4,21,27,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,0,0,NA,0.66667,0,0.33333,0,0,NA,0,0,NA,0.8,0,0.2,323221
"450",450,466,29,"striped",232,0.5,211,5,1,"solid","texture",7.88821666666667,0,211,232,"solid","striped",1,313,2,"striped",2,0,"male",211,"solid",0,0,313,"polka-dotted",1,"circle","22b1",0,"polka-dotted","['circle', 'square', 'blue', 'red', 'green']",1,"22b1-2","polka-dotted",0,12611,1,2,2,"english","Male",NA,33,"Yes",1,2,2,17,21,NA,NA,NA,1,0,NA,NA,NA,NA,0,0,NA,1,0,NA,0,0,0,0,0,NA,1,0,NA,0,0,0,212211
"451",451,467,29,"striped",122,0.5,122,3,0,"solid","texture",7.88821666666667,0,121,112,"solid","striped",1,121,2,"striped",2,0,"male",112,"solid",1,0,122,"polka-dotted",1,"cloud","322b",1,"polka-dotted","['cloud', 'blue', 'red']",0,"322b-2","polka-dotted",0,2590,2,2,2,"english","Male",NA,33,"Yes",1,13,4,10,13,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,NA,0,0,NA,1,0,NA,0,NA,NA,0,0,NA,1,0,NA,323221
"452",452,468,29,"striped",311,0.5,221,5,0,"solid","texture",7.88821666666667,0,311,221,"solid","striped",1,221,2,"striped",2,0,"male",123,"solid",1,0,123,"polka-dotted",1,"blue","22b1",1,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",0,"22b1-2","polka-dotted",0,13381,3,2,2,"english","Male",NA,33,"Yes",3,5,3,5,22,NA,NA,NA,1,0,NA,NA,NA,NA,0,0,NA,1,0,NA,0,0,0,0,0,NA,1,0,NA,0,0,0,213221
"453",453,469,29,"red",233,1,233,5,0,"green","color",7.88821666666667,0.5,311,222,"blue","blue",1,311,3,"blue",3,1,"male",222,"red",0,1,233,"red",0,"circle","211",0,"green","['circle', 'square', 'solid', 'striped', 'polka-dotted']",0,"211-3","green",1,23802,0,2,2,"english","Male",NA,33,"Yes",1,26,3,14,26,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,0,0,0,0,0.66667,0,0.33333,0,NA,0,0,0,0,0.8,0,0.2,322121
"454",454,470,29,"red",231,1,231,4,1,"green","color",7.88821666666667,0.5,231,213,"blue","blue",1,213,3,"blue",3,0,"male",333,"red",0,1,333,"red",0,"polka-dotted","22b2b",0,"green","['circle', 'square', 'solid', 'polka-dotted']",1,"22b2b-2","green",0,27782,1,2,2,"english","Male",NA,33,"Yes",2,8,8,20,27,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,NA,0,0,NA,1,0,NA,0,0,NA,0,0,NA,1,0,NA,212212
"455",455,471,29,"red",121,1,331,4,1,"green","color",7.88821666666667,0.5,121,331,"blue","blue",1,331,3,"blue",3,0,"male",322,"red",0,1,322,"red",0,"square","22b2b",0,"green","['cloud', 'square', 'striped', 'polka-dotted']",0.95,"22b2b-2","green",0,3952,2,2,2,"english","Male",NA,33,"Yes",1,9,4,9,15,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,NA,0,0,NA,1,0,NA,0,0,NA,0,0,NA,1,0,NA,322121
"456",456,472,29,"red",131,1,131,4,1,"green","color",7.88821666666667,0.5,131,122,"blue","blue",1,333,3,"blue",3,0,"male",122,"red",0,1,333,"red",0,"cloud","22b1",0,"green","['cloud', 'square', 'striped', 'polka-dotted']",1,"22b1-3","green",0,26722,3,2,2,"english","Male",NA,33,"Yes",1,7,7,13,27,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,0,0,NA,1,0,0,0,0,NA,0,0,NA,1,0,0,212211
"457",457,473,29,"red",323,0.5,311,4,1,"blue","color",7.88821666666667,0,311,331,"blue","red",0.5,331,2,"red",3,0,"male",311,"blue",0,2,323,"green",1,"square","321",0,"green","['square', 'solid', 'striped', 'polka-dotted']",1,"321-2","green",0,18011,0,2,2,"english","Male",NA,33,"Yes",1,3,3,9,24,NA,NA,NA,1,0,NA,NA,NA,NA,0,NA,NA,1,0,NA,0,0,0,0,NA,NA,1,0,NA,0,0,0,322111
"458",458,474,29,"red",333,0.5,311,3,1,"blue","color",7.88821666666667,0,311,313,"blue","red",0.5,311,2,"red",3,0,"male",313,"blue",0,2,333,"green",1,"square","322b",0,"green","['square', 'solid', 'polka-dotted']",1,"322b-2","green",0,27921,1,2,2,"english","Male",NA,33,"Yes",1,3,3,21,27,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,NA,0,0,NA,1,0,NA,0,NA,NA,0,0,NA,1,0,NA,322112
"459",459,475,29,"red",213,0.5,332,5,0.0476190476190476,"blue","color",7.88821666666667,0,321,332,"blue","red",0.5,332,2,"red",3,0,"male",321,"blue",0.952380952380952,2,213,"green",1,"square","211",1,"green","['circle', 'square', 'solid', 'striped', 'polka-dotted']",0.05,"211-3","green",0,11102,2,2,2,"english","Male",NA,33,"Yes",1,18,6,18,20,NA,NA,NA,NA,NA,NA,0.95238,0,0.04762,0,0,NA,0,0,0,1,0,0,0,0,NA,0,0,0,1,0,0,212121
"460",460,476,29,"red",221,0.5,122,4,0,"blue","color",7.88821666666667,0,221,122,"blue","red",0.5,322,2,"red",3,0,"male",122,"blue",1,2,322,"green",1,"striped","321",1,"green","['cloud', 'circle', 'square', 'striped']",0,"321-2","green",0,4341,3,2,2,"english","Male",NA,33,"Yes",2,13,5,13,15,NA,NA,NA,1,0,NA,NA,NA,NA,0,NA,NA,1,0,NA,0,0,0,0,NA,NA,1,0,NA,0,0,0,323221
"461",461,477,29,"circle",112,1,121,4,1,"circle","shape",7.88821666666667,0,121,321,"cloud","cloud",1,121,2,"cloud",1,0,"male",321,"circle",0,3,112,"square",0.5,"striped","22a2b",0,"square","['solid', 'striped', 'blue', 'red']",1,"22a2b-2b","square",0,970,0,2,2,"english","Male",NA,33,"Yes",2,4,4,6,10,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,NA,0,0,NA,1,0,NA,0,0,NA,0,0,NA,1,0,NA,212122
"462",462,478,29,"circle",232,1,232,4,0.05,"circle","shape",7.88821666666667,0,312,232,"cloud","cloud",1,313,2,"cloud",1,0,"male",312,"circle",0.95,3,313,"square",0.5,"red","22a2b",0.95,"square","['solid', 'polka-dotted', 'red', 'green']",0.05,"22a2b-2a","square",0,12710,1,2,2,"english","Male",NA,33,"Yes",3,17,12,17,21,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,NA,0,0,NA,1,0,NA,0,0,NA,0,0,NA,1,0,NA,212121
"463",463,479,29,"circle",313,1,123,4,1,"circle","shape",7.88821666666667,0,313,123,"cloud","cloud",1,233,2,"cloud",1,0,"male",123,"circle",0,3,233,"square",0.5,"green","311",0,"square","['solid', 'striped', 'polka-dotted', 'green']",1,"311-3","square",0,25300,2,2,2,"english","Male",NA,33,"Yes",3,22,21,22,26,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,0,0,0,1,0,0,0,NA,NA,0,0,0,1,0,0,322121
"464",464,480,29,"circle",233,1,133,3,1,"circle","shape",7.88821666666667,0,123,133,"cloud","cloud",1,123,2,"cloud",1,0,"male",133,"circle",0,3,233,"square",0.5,"green","322b",0,"square","['striped', 'polka-dotted', 'green']",1,"322b-2","square",0,25970,3,2,2,"english","Male",NA,33,"Yes",3,25,22,25,26,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,NA,0,NA,0,1,0,NA,0,NA,NA,0,NA,0,1,0,NA,323221
"465",465,481,30,"circle",332,1,132,3,0.375,"square","shape",12.11975,0.5,231,132,"cloud","cloud",1,132,3,"cloud",1,0.3125,"male",231,"circle",0.3125,0,332,"circle",0,"polka-dotted","321",0.5,"square","['polka-dotted', 'blue', 'red']",0.6,"321-3","square",0.5,7920,0,1,2,"English","Male",NA,24,"Yes",2,16,8,16,18,NA,NA,NA,NA,NA,NA,0.375,0.3125,0.3125,0,NA,NA,0,0,NA,1,0,0,0,NA,NA,0,0,NA,1,0,0,323221
"466",466,482,30,"circle",213,1,113,3,0.424242424242424,"square","shape",12.11975,0.5,113,213,"cloud","cloud",1,113,3,"cloud",1,0.303030303030303,"male",223,"circle",0.272727272727273,0,223,"circle",0,"green","322b",0.45,"square","['solid', 'striped', 'green']",0.7,"322b-2","square",0.5,17290,1,1,2,"English","Male",NA,24,"Yes",3,19,19,20,23,NA,NA,NA,NA,NA,NA,0.608691909264387,0.391308090735613,NA,0,NA,NA,0,0,NA,1,0,NA,0,NA,NA,0,0,NA,1,0,NA,322112
"467",467,483,30,"circle",313,1,113,2,0.483870967741936,"square","shape",12.11975,0.5,113,213,"cloud","cloud",1,213,3,"cloud",1,0.258064516129032,"male",113,"circle",0.258064516129032,0,313,"circle",0,"solid","331",0.4,"square","['solid', 'green']",0.75,"331-3","square",0.4,13290,2,1,2,"English","Male",NA,24,"Yes",2,19,19,20,21,NA,NA,NA,NA,NA,NA,0.483874838748388,0.258062580625806,0.258062580625806,0,NA,NA,0,NA,NA,1,0,0,0,NA,NA,0,NA,NA,1,0,0,323211
"468",468,484,30,"circle",333,1,133,3,0.555555555555556,"square","shape",12.11975,0.5,332,133,"cloud","cloud",1,332,3,"cloud",1,0.222222222222222,"male",133,"circle",0.222222222222222,0,333,"circle",0,"polka-dotted","322b",0.4,"square","['polka-dotted', 'red', 'green']",1,"322b-2","square",0.4,28930,3,1,2,"English","Male",NA,24,"Yes",2,25,18,25,27,NA,NA,NA,NA,NA,NA,0.714289387744606,0.285710612255394,NA,0,NA,NA,0,NA,0,1,0,NA,0,NA,NA,0,NA,0,1,0,NA,323221
"469",469,485,30,"striped",123,0.5,213,5,0.393939393939394,"solid","texture",12.11975,1,332,213,"solid","polka-dotted",1,332,3,"polka-dotted",2,0.303030303030303,"male",213,"striped",0.303030303030303,1,123,"striped",0,"green","211",0.5,"polka-dotted","['cloud', 'circle', 'square', 'red', 'green']",0.65,"211-3","solid",0.5,15181,0,1,2,"English","Male",NA,24,"Yes",3,20,18,20,22,NA,NA,NA,0.39394,0.30303,0.30303,NA,NA,NA,0,NA,0,0.66667,0,0.33333,0,0,0,0,NA,0,0.8,0,0.2,0,0,0,322121
"470",470,486,30,"striped",132,0.5,132,4,0.464285714285714,"solid","texture",12.11975,1,122,132,"solid","polka-dotted",1,122,3,"polka-dotted",2,0.392857142857143,"male",313,"striped",0.142857142857143,1,313,"striped",0,"red","22a1",0.2,"polka-dotted","['cloud', 'square', 'red', 'green']",0.65,"22a1-3","solid",0.55,12571,1,1,2,"English","Male",NA,24,"Yes",3,16,13,16,21,NA,NA,NA,0.392856071439286,0.464285357146428,0.142858571414286,NA,NA,NA,0,0,NA,0.33333,0.66667,0,0,0,NA,0,0,NA,0.5,0.5,0,0,0,NA,212121
"471",471,487,30,"striped",221,0.5,212,5,0.625,"solid","texture",12.11975,1,221,212,"solid","polka-dotted",1,323,3,"polka-dotted",2,0.375,"male",212,"striped",0,1,323,"striped",0,"circle","22b1",0,"polka-dotted","['circle', 'square', 'blue', 'red', 'green']",1,"22b1-2","solid",0.6,18201,2,1,2,"English","Male",NA,24,"Yes",1,11,5,11,24,NA,NA,NA,1,0,NA,NA,NA,NA,0,0,NA,1,0,NA,0,0,0,0,0,NA,1,0,NA,0,0,0,212121
"472",472,488,30,"striped",231,0.5,131,3,0.393939393939394,"solid","texture",12.11975,1,111,131,"solid","polka-dotted",1,111,3,"polka-dotted",2,0.606060606060606,"male",131,"striped",0,1,231,"striped",0,"cloud","322b",0,"polka-dotted","['cloud', 'circle', 'blue']",0.65,"322b-2","solid",1,501,3,1,2,"English","Male",NA,24,"Yes",1,7,1,7,8,NA,NA,NA,0.60606,0.39394,NA,NA,NA,NA,0,0,NA,1,0,NA,0,NA,NA,0,0,NA,1,0,NA,0,NA,NA,213232
"473",473,489,30,"striped",133,0.5,112,4,0.4375,"solid","texture",12.11975,0,131,112,"solid","solid",0.25,112,2,"striped",2,0.25,"male",131,"polka-dotted",0.3125,2,133,"polka-dotted",1,"cloud","321",0.5,"polka-dotted","['cloud', 'blue', 'red', 'green']",0.7,"321-2","striped",0.4,20660,0,1,2,"English","Male",NA,24,"Yes",1,10,7,10,25,NA,NA,NA,0.636363636363636,0.363636363636364,NA,NA,NA,NA,0,NA,NA,1,0,NA,0,0,0,0,NA,NA,1,0,NA,0,0,0,322121
"474",474,490,30,"striped",133,0.5,313,4,0.451612903225806,"solid","texture",12.11975,0,313,133,"solid","solid",0.25,233,2,"striped",2,0.225806451612903,"male",313,"polka-dotted",0.32258064516129,2,233,"polka-dotted",1,"green","321",0.5,"polka-dotted","['cloud', 'circle', 'square', 'green']",0.7,"321-2","striped",0.35,25961,1,1,2,"English","Male",NA,24,"Yes",3,21,21,25,26,NA,NA,NA,0.666661746036432,0.333338253963568,NA,NA,NA,NA,0,NA,NA,1,0,NA,0,0,0,0,NA,NA,1,0,NA,0,0,0,321211
"475",475,491,30,"striped",322,0.5,113,5,0.451612903225806,"solid","texture",12.11975,0,131,322,"solid","solid",0.25,113,2,"striped",2,0.225806451612903,"male",131,"polka-dotted",0.32258064516129,2,113,"polka-dotted",1,"cloud","211",0.5,"polka-dotted","['cloud', 'square', 'blue', 'red', 'green']",0.7,"211-3","striped",0.35,9131,2,1,2,"English","Male",NA,24,"Yes",1,19,7,15,19,NA,NA,NA,0.45161,0.32258,0.22581,NA,NA,NA,0,0,NA,0.66667,0.33333,0,0,0,0,0,0,NA,0.8,0.2,0,0,0,0,212121
"476",476,492,30,"striped",332,0.5,312,3,0.466666666666667,"solid","texture",12.11975,0,331,312,"solid","solid",0.25,331,2,"striped",2,0.2,"male",312,"polka-dotted",0.333333333333333,2,332,"polka-dotted",1,"square","322b",0.5,"polka-dotted","['square', 'blue', 'red']",0.7,"322b-2","striped",0.3,7430,3,1,2,"English","Male",NA,24,"Yes",1,12,9,12,18,NA,NA,NA,NA,NA,NA,0.7000014999925,0.2999985000075,NA,0,NA,NA,0,0,NA,1,0,NA,0,NA,NA,0,0,NA,1,0,NA,323221
"477",477,493,30,"circle",233,0.5,332,4,0.294117647058824,"cloud","shape",12.11975,1,131,332,"cloud","square",0.65,131,3,"square",1,0.411764705882353,"male",332,"circle",0.294117647058824,3,233,"circle",0,"polka-dotted","311",0.5,"square","['polka-dotted', 'blue', 'red', 'green']",0.5,"311-3","cloud",0.7,24420,0,1,2,"English","Male",NA,24,"Yes",2,18,7,18,26,NA,NA,NA,0.41176,0.29412,0.29412,NA,NA,NA,0,NA,NA,1,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,322121
"478",478,494,30,"circle",232,0.5,313,5,0.32258064516129,"cloud","shape",12.11975,1,211,232,"cloud","square",0.65,211,3,"square",1,0.451612903225806,"male",313,"circle",0.225806451612903,3,313,"circle",0,"solid","22b1",0.35,"square","['solid', 'polka-dotted', 'blue', 'red', 'green']",0.5,"22b1-2","cloud",0.7,12610,1,1,2,"English","Male",NA,24,"Yes",2,21,2,17,21,NA,NA,NA,0.666661746036432,0.333338253963568,NA,NA,NA,NA,0,0,NA,1,0,NA,0,0,0,0,0,NA,1,0,NA,0,0,0,212121
"479",479,495,30,"circle",212,0.5,111,4,0.344827586206897,"cloud","shape",12.11975,1,111,212,"cloud","square",0.65,222,3,"square",1,0.655172413793103,"male",111,"circle",0,3,222,"circle",0,"solid","22a2b",0,"square","['solid', 'striped', 'blue', 'red']",0.5,"22a2b-2a","cloud",0.95,3310,2,1,2,"English","Male",NA,24,"Yes",2,1,1,11,14,NA,NA,NA,1,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,211212
"480",480,496,30,"circle",213,0.5,113,3,0.344827586206897,"cloud","shape",12.11975,1,113,213,"cloud","square",0.65,113,3,"square",1,0.655172413793103,"male",223,"circle",0,3,223,"circle",0,"green","322b",0,"square","['solid', 'striped', 'green']",0.5,"322b-2","cloud",0.95,17290,3,1,2,"English","Male",NA,24,"Yes",3,19,19,20,23,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,322112
"481",481,513,32,"striped",231,0.5,113,5,0.636363636363636,"solid","texture",13.0787166666667,1,311,231,"solid","polka-dotted",0.35,113,2,"polka-dotted",2,0.181818181818182,"male",311,"solid",0.181818181818182,0,113,"striped",0,"green","22b1",0.2,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",0.7,"22b1-2","striped",0.2,8391,0,1,2,"English","Female","That was really fun but a little difficult choosing the favorites for each.",61,"Yes",3,19,3,8,19,NA,NA,NA,0.777775061722359,0.222224938277641,NA,NA,NA,NA,0,0,NA,0.5,0.5,NA,0,0,0,0,0,NA,0.5,0.5,NA,0,0,0,212121
"482",482,514,32,"striped",113,0.5,332,4,0.227272727272727,"solid","texture",13.0787166666667,1,122,332,"solid","polka-dotted",0.35,122,2,"polka-dotted",2,0.545454545454545,"male",332,"solid",0.227272727272727,0,113,"striped",0,"square","22b1",0.25,"polka-dotted","['cloud', 'square', 'red', 'green']",0.25,"22b1-3","striped",0.6,9641,1,1,2,"English","Female","That was really fun but a little difficult choosing the favorites for each.",61,"Yes",1,18,13,18,19,NA,NA,NA,0.545455454554546,0.227272272722727,0.227272272722727,NA,NA,NA,0,0,NA,0.333333333333333,0.333333333333333,0.333333333333333,0,0,NA,0,0,NA,0.333333333333333,0.333333333333333,0.333333333333333,0,0,NA,212121
"483",483,515,32,"striped",331,0.5,121,4,0.217391304347826,"solid","texture",13.0787166666667,1,121,331,"solid","polka-dotted",0.35,322,2,"polka-dotted",2,0.217391304347826,"male",121,"solid",0.565217391304348,0,322,"striped",0,"cloud","22b2b",0.65,"polka-dotted","['cloud', 'square', 'blue', 'red']",0.25,"22b2b-2","striped",0.25,3951,2,1,2,"English","Female","That was really fun but a little difficult choosing the favorites for each.",61,"Yes",1,4,4,9,15,NA,NA,NA,0.722224351848302,0.277775648151698,NA,NA,NA,NA,0,0,NA,0.5,0.5,NA,0,0,NA,0,0,NA,0.5,0.5,NA,0,0,NA,122122
"484",484,516,32,"striped",131,0.5,131,4,0.173913043478261,"solid","texture",13.0787166666667,1,211,311,"solid","polka-dotted",0.35,311,2,"polka-dotted",2,0.652173913043478,"male",211,"solid",0.173913043478261,0,131,"striped",0,"blue","321",0.2,"polka-dotted","['cloud', 'circle', 'square', 'blue']",0.2,"321-2","striped",0.75,221,3,1,2,"English","Female","That was really fun but a little difficult choosing the favorites for each.",61,"Yes",3,7,2,3,7,NA,NA,NA,0.789475595583963,0.210524404416037,NA,NA,NA,NA,0,NA,NA,1,0,NA,0,0,0,0,NA,NA,1,0,NA,0,0,0,322121
"485",485,517,32,"red",311,1,311,4,0.592592592592593,"red","color",13.0787166666667,0,311,122,"blue","green",0.55,122,0,"blue",3,0.222222222222222,"male",323,"blue",0.185185185185185,1,323,"green",0.5,"square","22b1",0.25,"green","['cloud', 'square', 'solid', 'striped']",0.8,"22b1-3","red",0.3,18392,0,1,2,"English","Female","That was really fun but a little difficult choosing the favorites for each.",61,"Yes",1,3,3,13,24,NA,NA,NA,NA,NA,NA,0.59259,0.22222,0.18519,0,0,NA,0,0,NA,0.66667,0,0.33333,0,0,NA,0,0,NA,0.8,0,0.2,211211
"486",486,518,32,"red",113,1,113,5,0.222222222222222,"red","color",13.0787166666667,0,221,232,"blue","green",0.55,221,0,"blue",3,0.555555555555555,"male",232,"blue",0.222222222222222,1,113,"green",0.5,"cloud","211",0.3,"green","['cloud', 'circle', 'solid', 'striped', 'polka-dotted']",0.3,"211-3","red",0.75,9402,1,1,2,"English","Female","That was really fun but a little difficult choosing the favorites for each.",61,"Yes",1,19,5,17,19,NA,NA,NA,NA,NA,NA,0.55556,0.22222,0.22222,0,0,NA,0,0,0,0,0.2,0.8,0,0,NA,0,0,0,0,0.2,0.8,212121
"487",487,519,32,"red",233,1,233,4,0.2,"red","color",13.0787166666667,0,311,312,"blue","green",0.55,312,0,"blue",3,0.6,"male",311,"blue",0.2,1,233,"green",0.5,"polka-dotted","22a1",0.25,"green","['circle', 'square', 'solid', 'polka-dotted']",0.25,"22a1-3","red",0.75,23572,2,1,2,"English","Female","That was really fun but a little difficult choosing the favorites for each.",61,"Yes",2,26,3,12,26,NA,NA,NA,NA,NA,NA,0.6,0.2,0.2,0,0,NA,0,0,NA,0,0.2,0.8,0,0,NA,0,0,NA,0,0.2,0.8,212121
"488",488,520,32,"red",232,1,232,4,0.142857142857143,"red","color",13.0787166666667,0,311,232,"blue","green",0.55,311,0,"blue",3,0.485714285714286,"male",233,"blue",0.371428571428571,1,233,"green",0.5,"circle","22a1",0.65,"green","['circle', 'square', 'solid', 'polka-dotted']",0.25,"22a1-3","red",0.85,24222,3,1,2,"English","Female","That was really fun but a little difficult choosing the favorites for each.",61,"Yes",1,17,3,17,26,NA,NA,NA,NA,NA,NA,0.37143,0.48571,0.14286,0,NA,0,0,0,NA,0.33333,0,0.66667,0,NA,0,0,0,NA,0.5,0,0.5,323221
